carrier_code,service_date,area_type,flight_no,flight_detail,route_detail,route_code,doc_number,special_type,route_ref,booking_class,trans_code,tour_code,agent_code,payment_method,issue_date,revenue_category,currency,fare_flag,base_fare_local,surcharge,surcharge_local,tax,tax_local,commission,commission_local,total_fare,total_fare_local,remark,origin_station,total_local_curr,mileage,booking_ref,fare_basis_code,base_fare_usd,surcharge_usd,tax_usd,commission_usd,total_fare_usd
XA,2025-12-25,DOM,FN-117,XAFN-119,UBRKLC,UBR-KLC,1976702546168,Category D,UBR-KLC,Class 2,TYPE-C,,Agent B1,Payment B,2025-12-08,Category D,CCY-1,N,249.17,20.79,24.06,13.26,15.34,7.44,8.61,241.95,279.96,,UBR,279.96,3193,1XV1JL,Basis-003,7.12,0.69,0.44,0.25,8.0
XA,2025-12-28,DOM,FN-394,XAFN-117,KSNUMK,KSN-UMK,4479297591448,Category D,KSN-UMK,Class 2,TYPE-A,,Agent A1,Payment C,2025-12-13,Category C,CCY-1,N,198.33,57.73,64.55,2.33,2.6,7.59,8.49,229.85,256.99,,KSN,256.99,2983,45JO52,Basis-001/BG,5.67,1.84,0.07,0.24,7.34
XA,2025-12-16,INT,FN-119,XAFN-394,UMKMFP,UMK-MFP,6764973780534,Category C,UMK-MFP,Class 9,TYPE-C,,Agent A1,Payment C,2025-11-07,Category D,CCY-4,Y,250.74,44.63,47.2,4.85,5.13,6.64,7.02,279.92,296.05,,UMK,296.05,3668,ETQP3P,Basis-002/BG,7.16,1.35,0.15,0.2,8.46
XA,2025-12-06,DOM,FN-133,XAFN-118,PVSTDX,PVS-TDX,2599317697085,,PVS-TDX,Class 2,TYPE-D,,Agent B1,Payment C,2025-11-08,Category A,CCY-1,N,230.57,30.27,35.04,7.65,8.86,5.99,6.93,231.11,267.54,,PVS,267.54,3772,0H6VY9,Basis-002/BG,6.59,1.0,0.25,0.2,7.64
XA,2025-12-27,DOM,FN-105,XAFN-118,NABQFX,NAB-QFX,0577025015544,Category D,NAB-QFX,Class 5,TYPE-A,,Agent C2,Payment C,2025-12-15,Category C,CCY-4,N,84.09,19.35,19.21,20.4,20.25,2.03,2.01,122.46,121.54,,NAB,121.54,2852,EOWR8J,Basis-003,2.4,0.55,0.58,0.06,3.47
XA,2025-12-25,INT,FN-133,XAFN-119,JKSRZP,JKS-RZP,3542050953072,,JKS-RZP,Class 6,TYPE-D,,Agent A2,Payment C,2025-12-11,Category B,CCY-4,N,150.05,36.82,41.73,5.34,6.05,2.59,2.93,171.96,194.9,,JKS,194.9,3387,UY5R8T,Basis-002,4.29,1.19,0.17,0.08,5.57
XA,2025-12-14,DOM,FN-508,XAFN-395,PVSNAB,PVS-NAB,0276448294350,,PVS-NAB,Class 7,TYPE-D,,Agent C1,Payment B,2025-12-22,Category A,CCY-4,N,87.61,47.96,46.23,3.37,3.25,0.1,0.1,142.12,136.99,,PVS,136.99,3107,IR2YJK,Basis-001,2.5,1.32,0.09,0.0,3.91
XA,2025-12-14,INT,FN-508,XAFN-132,QFXSUQ,QFX-SUQ,0725925016915,,QFX-SUQ,Class 2,TYPE-D,,Agent C1,Payment A,2025-12-01,Category B,CCY-1,Y,116.78,25.9,30.51,8.96,10.56,1.93,2.27,132.08,155.58,,QFX,155.58,638,RBSH10,Basis-003,3.34,0.87,0.3,0.06,4.45
XA,2025-12-14,DOM,FN-508,XAFN-117,KSNYML,KSN-YML,4941801695991,,KSN-YML,Class 8,TYPE-B,,Agent C1,Payment B,2025-11-27,Category C,CCY-3,Y,135.67,31.74,35.94,11.89,13.46,1.39,1.57,162.03,183.5,,KSN,183.5,2225,CDFQVD,Basis-002/BG,3.88,1.03,0.38,0.04,5.24
XA,2025-12-07,INT,FN-119,XAFN-508,TDXRZP,TDX-RZP,0596669423943,Category C,TDX-RZP,Class 2,TYPE-D,,Agent B1,Payment C,2025-12-18,Category C,CCY-1,Y,208.77,18.75,15.21,10.58,8.58,8.41,6.82,278.35,225.74,,TDX,225.74,4540,SNRRLT,Basis-002,5.96,0.43,0.25,0.19,6.45
XA,2025-12-05,DOM,FN-105,XAFN-394,PVSYML,PVS-YML,9316250553267,Category C,PVS-YML,Class 1,TYPE-C,,Agent C2,Payment C,2025-11-20,Category B,CCY-2,N,245.58,43.86,43.42,3.17,3.14,10.84,10.73,284.26,281.41,,PVS,281.41,1376,OUQZVI,Basis-003,7.02,1.24,0.09,0.31,8.04
XA,2025-12-15,INT,FN-117,XAFN-395,UBRSUQ,UBR-SUQ,7747869104076,Category C,UBR-SUQ,Class 2,TYPE-D,,Agent C1,Payment B,2025-11-21,Category B,CCY-2,N,178.12,0.28,0.33,8.62,10.23,6.41,7.61,152.54,181.07,,UBR,181.07,1021,0RCSFK,Basis-002,5.09,0.01,0.29,0.22,5.17
XA,2025-12-25,DOM,FN-118,XAFN-119,PVSKEE,PVS-KEE,3702657814963,Category D,PVS-KEE,Class 8,TYPE-C,,Agent A1,Payment A,2025-12-08,Category B,CCY-1,N,301.82,18.48,15.78,6.83,5.83,10.01,8.55,368.77,314.88,,PVS,314.88,1912,6XBELK,Basis-002/BG,8.62,0.45,0.17,0.24,9.0
XA,2025-12-24,INT,FN-105,XAFN-394,UBRVQR,UBR-VQR,4931756073021,,UBR-VQR,Class 2,TYPE-B,,Agent B2,Payment A,2025-11-16,Category D,CCY-2,Y,211.12,6.37,6.86,6.35,6.84,4.68,5.04,203.92,219.78,,UBR,219.78,883,45D5KG,Basis-001/BG,6.03,0.2,0.2,0.14,6.28
XA,2025-12-24,DOM,FN-118,XAFN-101,UBRKLC,UBR-KLC,0613865496602,Category D,UBR-KLC,Class 9,TYPE-A,,Agent B1,Payment A,2025-11-22,Category A,CCY-2,N,197.72,23.72,20.49,10.21,8.82,10.52,9.09,252.33,217.94,,UBR,217.94,4058,D3ZB28,Basis-002,5.65,0.59,0.25,0.26,6.23
XA,2025-12-11,DOM,FN-508,XAFN-133,FUGJKS,FUG-JKS,0276934779660,Category D,FUG-JKS,Class 4,TYPE-C,,Agent C1,Payment B,2025-11-25,Category B,CCY-1,N,209.53,35.3,36.32,11.01,11.33,7.2,7.41,242.76,249.77,,FUG,249.77,4068,M4GL51,Basis-002/BG,5.99,1.04,0.32,0.21,7.14
XA,2025-12-25,INT,FN-394,XAFN-132,NABMFP,NAB-MFP,4182771148816,,NAB-MFP,Class 9,TYPE-C,,Agent C1,Payment A,2025-12-31,Category A,CCY-4,N,122.87,31.97,35.55,8.43,9.38,4.18,4.65,146.7,163.15,,NAB,163.15,2905,MRUO0N,Basis-002,3.51,1.02,0.27,0.13,4.66
XA,2025-12-09,DOM,FN-117,XAFN-508,QFXUBR,QFX-UBR,4267088050151,Category C,QFX-UBR,Class 5,TYPE-D,,Agent C2,Payment C,2025-12-13,Category D,CCY-1,Y,186.62,19.4,22.55,7.82,9.09,7.24,8.42,180.51,209.84,,QFX,209.84,3564,S58PKJ,Basis-002/BG,5.33,0.64,0.26,0.24,6.0
XA,2025-12-03,DOM,FN-394,XAFN-101,QFXKSN,QFX-KSN,0681436597239,,QFX-KSN,Class 1,TYPE-D,,Agent B2,Payment C,2025-11-07,Category A,CCY-4,N,70.8,27.7,29.47,5.58,5.94,3.24,3.45,96.6,102.76,,QFX,102.76,2260,EQDB2P,Basis-001,2.02,0.84,0.17,0.1,2.94
XA,2025-12-16,INT,FN-395,XAFN-118,JKSDPQ,JKS-DPQ,2845576186770,,JKS-DPQ,Class 2,TYPE-D,,Agent B2,Payment A,2025-12-15,Category A,CCY-1,Y,60.88,34.59,33.88,11.29,11.06,0.02,0.02,108.01,105.8,,JKS,105.8,1648,TIVEH8,Basis-003,1.74,0.97,0.32,0.0,3.02
XA,2025-12-20,DOM,FN-394,XAFN-395,FUGJKS,FUG-JKS,3367408912059,Category D,FUG-JKS,Class 3,TYPE-C,,Agent C2,Payment B,2025-12-11,Category D,CCY-4,Y,212.63,21.43,23.53,10.96,12.04,9.22,10.12,216.81,238.08,,FUG,238.08,942,G1MOET,Basis-002/BG,6.08,0.67,0.34,0.29,6.8
XA,2025-12-22,DOM,FN-101,XAFN-105,PVSKEE,PVS-KEE,6206370355959,,PVS-KEE,Class 9,TYPE-C,,Agent A1,Payment B,2025-11-29,Category D,CCY-1,Y,194.06,36.8,36.67,5.89,5.87,1.45,1.44,236.02,235.16,,PVS,235.16,3768,ZFU58T,Basis-002/BG,5.54,1.05,0.17,0.04,6.72
XA,2025-12-17,DOM,FN-394,XAFN-119,DRWKEE,DRW-KEE,2092254508069,Category D,DRW-KEE,Class 3,TYPE-A,,Agent C1,Payment B,2025-12-06,Category D,CCY-3,Y,161.95,30.98,35.46,8.77,10.04,1.72,1.97,179.51,205.48,,DRW,205.48,4778,RD46WK,Basis-001,4.63,1.01,0.29,0.06,5.87
XA,2025-12-17,DOM,FN-118,XAFN-119,KEENAB,KEE-NAB,9300460356089,,KEE-NAB,Class 1,TYPE-A,,Agent B2,Payment B,2025-12-07,Category B,CCY-4,N,16.92,31.9,32.41,20.73,21.06,0.32,0.33,68.96,70.06,,KEE,70.06,3255,WAK59W,Basis-002,0.48,0.93,0.6,0.01,2.0
XA,2025-12-19,DOM,FN-101,XAFN-117,KEEQFX,KEE-QFX,7645130050198,Category D,KEE-QFX,Class 8,TYPE-D,,Agent B1,Payment B,2025-12-01,Category B,CCY-1,Y,121.2,17.97,19.08,11.18,11.87,0.73,0.77,142.55,151.38,,KEE,151.38,4639,KRAFFL,Basis-001,3.46,0.55,0.34,0.02,4.33
XA,2025-12-05,INT,FN-395,XAFN-132,KSNRZP,KSN-RZP,1550135247117,,KSN-RZP,Class 6,TYPE-C,,Agent A1,Payment C,2025-11-24,Category A,CCY-2,Y,174.99,50.51,47.89,3.91,3.71,1.7,1.61,237.28,224.98,,KSN,224.98,1186,5WDA03,Basis-001,5.0,1.37,0.11,0.05,6.43
XA,2025-12-09,DOM,FN-132,XAFN-105,KEEPVS,KEE-PVS,5699332769268,Category D,KEE-PVS,Class 1,TYPE-D,,Agent A2,Payment C,2025-11-30,Category B,CCY-4,Y,208.51,33.21,38.86,7.94,9.29,2.3,2.69,217.07,253.97,,KEE,253.97,4847,7YGHB9,Basis-002,5.96,1.11,0.27,0.08,7.26
XA,2025-12-27,INT,FN-105,XAFN-119,YMLTPX,YML-TPX,7394912581936,,YML-TPX,Class 1,TYPE-C,,Agent A2,Payment B,2025-11-20,Category B,CCY-4,N,177.09,49.36,45.44,15.6,14.36,0.78,0.72,256.52,236.17,,YML,236.17,3066,YHX68Y,Basis-003,5.06,1.3,0.41,0.02,6.75
XA,2025-12-19,INT,FN-132,XAFN-105,JKSTPX,JKS-TPX,4631879897633,,JKS-TPX,Class 9,TYPE-B,,Agent A2,Payment A,2025-11-18,Category B,CCY-1,Y,58.56,38.4,42.3,8.79,9.68,0.98,1.08,99.36,109.46,,JKS,109.46,2171,3YS1DU,Basis-001,1.67,1.21,0.28,0.03,3.13
XA,2025-12-25,DOM,FN-118,XAFN-119,JKSKEE,JKS-KEE,8666847072602,,JKS-KEE,Class 3,TYPE-C,,Agent B2,Payment C,2025-12-03,Category D,CCY-4,N,155.83,38.76,31.1,11.53,9.25,0.16,0.13,244.36,196.05,,JKS,196.05,1859,OBH9GC,Basis-003,4.45,0.89,0.26,0.0,5.6
XA,2025-12-19,DOM,FN-395,XAFN-117,YMLUBR,YML-UBR,4770751862109,,YML-UBR,Class 1,TYPE-B,,Agent B2,Payment B,2025-12-04,Category B,CCY-4,Y,245.34,27.54,28.74,4.22,4.4,0.34,0.36,266.53,278.12,,YML,278.12,3670,TUAN5O,Basis-003,7.01,0.82,0.13,0.01,7.95
XA,2025-12-06,DOM,FN-395,XAFN-118,KSNJYN,KSN-JYN,6580681792241,,KSN-JYN,Class 1,TYPE-D,,Agent A1,Payment A,2025-11-08,Category A,CCY-3,Y,118.52,37.76,32.68,18.66,16.15,4.98,4.31,188.4,163.04,,KSN,163.04,4551,HUAT45,Basis-002,3.39,0.93,0.46,0.12,4.66
XA,2025-12-09,INT,FN-395,XAFN-119,UMKHGV,UMK-HGV,3465867260213,,UMK-HGV,Class 9,TYPE-A,,Agent B2,Payment C,2025-11-28,Category D,CCY-1,N,198.25,15.4,17.24,20.04,22.43,8.36,9.36,204.19,228.56,,UMK,228.56,659,LX5RYI,Basis-001,5.66,0.49,0.64,0.27,6.53
XA,2025-12-21,INT,FN-132,XAFN-119,PVSKHV,PVS-KHV,7126887041557,,PVS-KHV,Class 1,TYPE-B,,Agent C2,Payment C,2025-11-29,Category B,CCY-2,Y,171.18,56.52,49.13,10.63,9.24,4.38,3.81,259.71,225.74,,PVS,225.74,2524,39ERM9,Basis-002,4.89,1.4,0.26,0.11,6.45
XA,2025-12-16,INT,FN-395,XAFN-117,TDXSUQ,TDX-SUQ,7305976620840,,TDX-SUQ,Class 5,TYPE-C,,Agent C2,Payment B,2025-11-17,Category A,CCY-3,Y,192.67,37.56,42.59,14.19,16.09,2.09,2.37,219.55,248.98,,TDX,248.98,2920,PK8FVZ,Basis-003,5.5,1.22,0.46,0.07,7.11
XA,2025-12-28,INT,FN-118,XAFN-117,UBRTPX,UBR-TPX,4586672929907,Category C,UBR-TPX,Class 6,TYPE-B,,Agent C2,Payment B,2025-12-01,Category C,CCY-2,Y,234.59,45.95,43.08,8.98,8.42,3.96,3.71,301.22,282.38,,UBR,282.38,3750,XD9JIF,Basis-001/BG,6.7,1.23,0.24,0.11,8.07
XA,2025-12-26,INT,FN-119,XAFN-395,NABKHV,NAB-KHV,9862254686296,,NAB-KHV,Class 9,TYPE-A,,Agent A1,Payment A,2025-11-24,Category D,CCY-2,N,104.26,33.44,34.99,14.02,14.67,4.93,5.16,142.16,148.76,,NAB,148.76,4273,JTULR7,Basis-002,2.98,1.0,0.42,0.15,4.25
XA,2025-12-13,DOM,FN-101,XAFN-101,DRWKSN,DRW-KSN,1266460961490,,DRW-KSN,Class 8,TYPE-A,,Agent A1,Payment C,2025-11-07,Category D,CCY-2,N,132.18,57.36,45.98,21.53,17.26,5.16,4.14,238.61,191.28,,DRW,191.28,3113,4VLMLZ,Basis-001,3.78,1.31,0.49,0.12,5.47
XA,2025-12-24,DOM,FN-394,XAFN-118,FUGJYN,FUG-JYN,2052258987307,Category C,FUG-JYN,Class 9,TYPE-B,,Agent A1,Payment B,2025-11-26,Category C,CCY-3,N,76.69,20.48,17.45,10.91,9.3,3.85,3.28,117.54,100.16,,FUG,100.16,4865,5BQWYO,Basis-001,2.19,0.5,0.27,0.09,2.86
XA,2025-12-21,DOM,FN-117,XAFN-132,UBRJYN,UBR-JYN,0064227643494,,UBR-JYN,Class 2,TYPE-C,,Agent A2,Payment B,2025-12-14,Category C,CCY-2,Y,174.61,24.56,22.13,18.6,16.76,6.48,5.84,230.44,207.66,,UBR,207.66,2820,9K5YJC,Basis-002/BG,4.99,0.63,0.48,0.17,5.93
XA,2025-12-29,DOM,FN-395,XAFN-395,KSNUMK,KSN-UMK,7559875920415,Category D,KSN-UMK,Class 6,TYPE-B,,Agent C1,Payment C,2025-12-21,Category B,CCY-3,Y,183.93,26.94,30.59,2.48,2.82,1.56,1.77,189.86,215.57,,KSN,215.57,607,3D7JI6,Basis-001/BG,5.26,0.87,0.08,0.05,6.16
XA,2025-12-08,DOM,FN-119,XAFN-117,TDXJYN,TDX-JYN,9457867404772,Category D,TDX-JYN,Class 8,TYPE-D,,Agent C2,Payment B,2025-12-29,Category D,CCY-3,Y,44.73,30.83,34.22,0.59,0.66,0.59,0.66,71.14,78.95,,TDX,78.95,4377,H1D2OW,Basis-001,1.28,0.98,0.02,0.02,2.26
XA,2025-12-17,DOM,FN-117,XAFN-508,KEETDX,KEE-TDX,9316421282658,Category D,KEE-TDX,Class 8,TYPE-D,,Agent A1,Payment A,2025-11-19,Category A,CCY-3,Y,231.01,31.78,27.63,30.16,26.22,3.88,3.37,323.74,281.49,,KEE,281.49,3004,XQUD13,Basis-002,6.6,0.79,0.75,0.1,8.04
XA,2025-12-05,DOM,FN-119,XAFN-118,QFXNAB,QFX-NAB,3440708063139,Category D,QFX-NAB,Class 6,TYPE-C,,Agent A2,Payment B,2025-12-30,Category D,CCY-4,N,334.63,32.22,27.28,11.18,9.47,6.92,5.86,431.65,365.52,,QFX,365.52,2871,W0HY3F,Basis-001/BG,9.56,0.78,0.27,0.17,10.44
XA,2025-12-04,DOM,FN-395,XAFN-105,NABFUG,NAB-FUG,5447889377070,Category D,NAB-FUG,Class 2,TYPE-A,,Agent B2,Payment A,2025-12-10,Category C,CCY-2,Y,229.65,52.66,55.55,1.72,1.81,4.28,4.52,267.77,282.49,,NAB,282.49,3494,7NHPGJ,Basis-001/BG,6.56,1.59,0.05,0.13,8.07
XA,2025-12-20,DOM,FN-395,XAFN-101,DRWJKS,DRW-JKS,4707893798775,Category C,DRW-JKS,Class 8,TYPE-B,,Agent C1,Payment C,2025-12-10,Category D,CCY-2,Y,7.09,18.66,20.67,11.66,12.91,0.0,0.0,36.72,40.67,,DRW,40.67,3385,UDSNJ5,Basis-003,0.2,0.59,0.37,0.0,1.16
XA,2025-12-05,DOM,FN-508,XAFN-101,UMKJKS,UMK-JKS,1651599527478,,UMK-JKS,Class 8,TYPE-A,,Agent B1,Payment C,2025-11-22,Category B,CCY-2,Y,189.75,47.97,46.05,4.17,4.0,5.21,5.0,244.61,234.8,,UMK,234.8,1877,CXU1CX,Basis-002,5.42,1.32,0.11,0.14,6.71
XA,2025-12-13,INT,FN-132,XAFN-101,JKSTPX,JKS-TPX,2100027864995,,JKS-TPX,Class 2,TYPE-A,,Agent A1,Payment B,2025-11-08,Category B,CCY-4,N,35.29,37.48,42.87,5.12,5.86,1.15,1.32,72.31,82.7,,JKS,82.7,2062,SX52GW,Basis-001,1.01,1.22,0.17,0.04,2.36
XA,2025-12-21,INT,FN-508,XAFN-117,YMLHGV,YML-HGV,7462268975311,Category D,YML-HGV,Class 7,TYPE-B,,Agent C2,Payment B,2025-12-19,Category B,CCY-2,N,11.48,31.47,32.18,13.66,13.97,0.1,0.1,56.26,57.53,,YML,57.53,1297,4ALV0L,Basis-002,0.33,0.92,0.4,0.0,1.64
XA,2025-12-22,INT,FN-118,XAFN-132,NABSUQ,NAB-SUQ,9624384092771,Category D,NAB-SUQ,Class 5,TYPE-D,,Agent A2,Payment C,2025-12-11,Category D,CCY-1,N,140.24,22.55,23.13,8.97,9.2,4.06,4.16,164.18,168.41,,NAB,168.41,245,XCY6FD,Basis-001,4.01,0.66,0.26,0.12,4.81
XA,2025-12-16,DOM,FN-132,XAFN-508,YMLFUG,YML-FUG,1445661966760,,YML-FUG,Class 9,TYPE-C,,Agent A1,Payment C,2025-11-18,Category B,CCY-4,N,120.35,8.16,9.78,5.36,6.43,2.28,2.73,111.63,133.83,,YML,133.83,212,1AGXMN,Basis-002,3.44,0.28,0.18,0.08,3.82
XA,2025-12-24,INT,FN-117,XAFN-508,JKSTPX,JKS-TPX,7741050685902,Category C,JKS-TPX,Class 7,TYPE-B,,Agent A1,Payment C,2025-12-21,Category C,CCY-3,N,191.7,30.21,34.83,9.4,10.84,6.2,7.15,199.68,230.22,,JKS,230.22,1722,EZW544,Basis-002,5.48,1.0,0.31,0.2,6.58
XA,2025-12-28,DOM,FN-118,XAFN-117,UBRJYN,UBR-JYN,8907816293096,,UBR-JYN,Class 4,TYPE-C,,Agent A1,Payment B,2025-11-08,Category A,CCY-1,N,70.39,24.57,27.28,0.8,0.89,1.02,1.13,87.74,97.43,,UBR,97.43,3461,EVH4QL,Basis-001,2.01,0.78,0.03,0.03,2.78
XA,2025-12-07,INT,FN-105,XAFN-508,FUGLNR,FUG-LNR,9467099608749,,FUG-LNR,Class 8,TYPE-A,,Agent A2,Payment A,2025-12-09,Category B,CCY-4,Y,164.28,52.9,51.43,2.7,2.63,3.74,3.64,220.82,214.7,,FUG,214.7,4403,YRSZQU,Basis-003,4.69,1.47,0.08,0.1,6.13
XA,2025-12-17,DOM,FN-133,XAFN-395,QFXKLC,QFX-KLC,6274823009715,Category D,QFX-KLC,Class 4,TYPE-D,,Agent B1,Payment C,2025-11-23,Category A,CCY-4,Y,103.13,36.35,34.94,16.91,16.26,1.87,1.8,158.67,152.53,,QFX,152.53,1792,42HQFX,Basis-001,2.95,1.0,0.46,0.05,4.36
XA,2025-12-30,INT,FN-395,XAFN-117,DRWHGV,DRW-HGV,4649137165094,Category C,DRW-HGV,Class 9,TYPE-B,,Agent C2,Payment A,2025-11-24,Category D,CCY-1,Y,114.14,19.34,19.62,0.16,0.16,1.56,1.58,130.48,132.34,,DRW,132.34,4043,9DI53C,Basis-001,3.26,0.56,0.0,0.05,3.78
XA,2025-12-20,DOM,FN-101,XAFN-118,PVSYML,PVS-YML,6449405815193,Category D,PVS-YML,Class 7,TYPE-B,,Agent B2,Payment C,2025-12-07,Category A,CCY-1,Y,158.28,52.22,60.63,9.81,11.39,0.18,0.21,198.17,230.09,,PVS,230.09,1515,P4VAS9,Basis-001,4.52,1.73,0.33,0.01,6.57
XA,2025-12-29,INT,FN-133,XAFN-133,UBRKHV,UBR-KHV,1177294206708,,UBR-KHV,Class 2,TYPE-C,,Agent C2,Payment C,2025-12-18,Category C,CCY-3,Y,148.22,41.85,34.83,11.94,9.94,2.74,2.28,229.14,190.71,,UBR,190.71,2494,9AWRZV,Basis-002,4.23,1.0,0.28,0.07,5.45
XA,2025-12-12,INT,FN-105,XAFN-395,KSNMBT,KSN-MBT,6175989622494,,KSN-MBT,Class 1,TYPE-D,,Agent B1,Payment C,2025-11-07,Category C,CCY-1,N,84.96,48.18,42.35,12.66,11.13,1.12,0.98,156.4,137.46,,KSN,137.46,4345,7GNVBA,Basis-002/BG,2.43,1.21,0.32,0.03,3.93
XA,2025-12-23,DOM,FN-394,XAFN-101,YMLQFX,YML-QFX,8594268239554,Category C,YML-QFX,Class 3,TYPE-C,,Agent B1,Payment C,2025-12-21,Category B,CCY-2,Y,151.41,13.96,15.37,15.01,16.52,3.04,3.35,163.48,179.95,,YML,179.95,2174,SAEXMO,Basis-002,4.33,0.44,0.47,0.1,5.14
XA,2025-12-12,DOM,FN-132,XAFN-119,NABJKS,NAB-JKS,2375083973175,Category C,NAB-JKS,Class 2,TYPE-C,,Agent A2,Payment C,2025-12-16,Category B,CCY-2,Y,203.18,19.64,21.71,13.58,15.01,5.72,6.32,211.36,233.58,,NAB,233.58,2483,IZDHM0,Basis-003,5.81,0.62,0.43,0.18,6.67
XA,2025-12-12,INT,FN-101,XAFN-101,JKSTPX,JKS-TPX,6455804829407,Category C,JKS-TPX,Class 3,TYPE-D,,Agent A2,Payment B,2025-12-18,Category C,CCY-1,N,110.19,15.82,18.27,5.37,6.2,2.34,2.7,114.29,131.96,,JKS,131.96,1672,U50AP1,Basis-002,3.15,0.52,0.18,0.08,3.77
XA,2025-12-18,INT,FN-117,XAFN-117,PVSVQR,PVS-VQR,6231675011532,,PVS-VQR,Class 7,TYPE-A,,Agent A2,Payment B,2025-12-20,Category A,CCY-1,N,8.31,39.15,37.07,0.89,0.84,0.23,0.22,48.58,46.0,,PVS,46.0,3835,RMNZSY,Basis-001/BG,0.24,1.06,0.02,0.01,1.31
XA,2025-12-26,INT,FN-132,XAFN-119,FUGVQR,FUG-VQR,8289812239657,Category D,FUG-VQR,Class 8,TYPE-B,,Agent C2,Payment B,2025-12-21,Category D,CCY-4,N,51.72,1.39,1.13,11.78,9.57,0.02,0.02,76.81,62.4,,FUG,62.4,2560,LFLN7F,Basis-003,1.48,0.03,0.27,0.0,1.78
XA,2025-12-05,DOM,FN-508,XAFN-508,KLCQFX,KLC-QFX,6138071860699,Category C,KLC-QFX,Class 7,TYPE-C,,Agent B1,Payment A,2025-11-03,Category D,CCY-3,Y,137.97,22.41,25.1,4.28,4.79,4.17,4.67,145.71,163.19,,KLC,163.19,4449,ZWCFU9,Basis-002/BG,3.94,0.72,0.14,0.13,4.66
XA,2025-12-26,DOM,FN-105,XAFN-101,QFXPVS,QFX-PVS,3630569562509,,QFX-PVS,Class 3,TYPE-C,,Agent A1,Payment A,2025-11-14,Category C,CCY-4,Y,56.22,34.22,36.97,6.71,7.25,1.31,1.42,91.65,99.02,,QFX,99.02,4681,TWY3Y7,Basis-003,1.61,1.06,0.21,0.04,2.83
XA,2025-12-15,INT,FN-105,XAFN-118,KLCZYR,KLC-ZYR,9236036808588,Category D,KLC-ZYR,Class 9,TYPE-C,,Agent B1,Payment A,2025-12-22,Category D,CCY-1,Y,175.31,14.43,16.72,9.42,10.91,0.69,0.8,174.51,202.14,,KLC,202.14,1125,4G4ZRR,Basis-002/BG,5.01,0.48,0.31,0.02,5.78
XA,2025-12-30,DOM,FN-395,XAFN-101,UBRUMK,UBR-UMK,4384309797568,Category D,UBR-UMK,Class 4,TYPE-B,,Agent A1,Payment C,2025-11-08,Category A,CCY-1,Y,254.26,46.71,38.79,9.56,7.94,10.95,9.09,351.53,291.9,,UBR,291.9,4505,4RQVZY,Basis-001/BG,7.26,1.11,0.23,0.26,8.34
XA,2025-12-13,DOM,FN-101,XAFN-119,FUGKSN,FUG-KSN,0231217817042,Category C,FUG-KSN,Class 7,TYPE-B,,Agent B2,Payment B,2025-12-04,Category A,CCY-3,Y,170.58,27.03,26.39,10.28,10.04,5.41,5.28,206.63,201.73,,FUG,201.73,4566,L3AH4E,Basis-002,4.87,0.75,0.29,0.15,5.76
XA,2025-12-04,DOM,FN-101,XAFN-508,UBRJYN,UBR-JYN,5310017925136,Category C,UBR-JYN,Class 3,TYPE-B,,Agent A2,Payment C,2025-12-12,Category A,CCY-4,Y,123.95,23.83,27.53,9.57,11.06,0.48,0.55,140.22,161.99,,UBR,161.99,1963,X8G4XU,Basis-001,3.54,0.79,0.32,0.02,4.63
XA,2025-12-23,INT,FN-119,XAFN-133,KEELNR,KEE-LNR,0772720450980,,KEE-LNR,Class 5,TYPE-B,,Agent C2,Payment C,2025-12-27,Category C,CCY-4,Y,70.53,17.72,14.76,3.67,3.06,2.61,2.17,103.46,86.18,,KEE,86.18,2174,8NEOGE,Basis-001,2.02,0.42,0.09,0.06,2.46
XA,2025-12-02,DOM,FN-132,XAFN-105,QFXTDX,QFX-TDX,5133209673092,Category D,QFX-TDX,Class 5,TYPE-A,,Agent B2,Payment B,2025-11-06,Category B,CCY-4,N,21.98,11.81,11.74,10.86,10.8,1.04,1.03,43.75,43.49,,QFX,43.49,4845,WPMIB2,Basis-001/BG,0.63,0.34,0.31,0.03,1.24
XA,2025-12-28,INT,FN-395,XAFN-101,JYNMBT,JYN-MBT,0084162675014,,JYN-MBT,Class 4,TYPE-B,,Agent C2,Payment A,2025-11-18,Category D,CCY-2,N,78.58,36.42,37.7,9.82,10.17,2.3,2.38,119.85,124.07,,JYN,124.07,244,82IJW9,Basis-002,2.25,1.08,0.29,0.07,3.54
XA,2025-12-25,INT,FN-508,XAFN-101,DRWSZV,DRW-SZV,2320165198890,,DRW-SZV,Class 5,TYPE-A,,Agent C1,Payment A,2025-12-25,Category D,CCY-2,N,7.48,39.79,39.82,14.04,14.05,0.02,0.02,61.28,61.33,,DRW,61.33,464,QM707O,Basis-002/BG,0.21,1.14,0.4,0.0,1.75
XA,2025-12-21,INT,FN-117,XAFN-117,NABRZP,NAB-RZP,8439656887202,,NAB-RZP,Class 1,TYPE-C,,Agent C1,Payment B,2025-11-06,Category A,CCY-3,Y,70.49,31.45,36.3,4.96,5.72,1.22,1.41,96.26,111.1,,NAB,111.1,3341,2MKNKJ,Basis-001/BG,2.01,1.04,0.16,0.04,3.17
